Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,july,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,93,1474.268817,65.59139785,Montreal
2020,july,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.4948716,-73.5711238,Guy / Notre-Dame,45.4900422,-73.5671112,92,262.2608696,94.56521739,Montreal
2020,july,Métro Villa-Maria (de Monkland / Décarie),45.4789684,-73.6195993,Harvard / de Monkland,45.4745652,-73.6240357,92,251.673913,98.91304348,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Métro Guy-Concordia (Guy / St-Catherine),45.4949815,-73.5777327,92,538.7173913,86.95652174,Montreal
2020,july,Jeanne-Mance / St-Viateur,45.5230265,-73.6018404,Bloomfield / Bernard,45.5204578,-73.6082724,92,364.2173913,93.47826087,Montreal
2020,july,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,Desjardins / Ontario,45.5511919,-73.5408725,92,284.5652174,97.82608696,Montreal
2020,july,Métro Guy-Concordia (Guy / St-Catherine),45.4949815,-73.5777327,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,92,545.9456522,90.2173913,Montreal
2020,july,Bennett / Pierre-de-Coubertin,45.5581597,-73.5484001,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,92,226.0326087,93.47826087,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Metcalfe / St-Catherine,45.5008323,-73.5724595,91,672.1868132,82.41758242,Montreal
2020,july,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,de la Commune / St-Sulpice,45.5042425,-73.5534695,90,954.1555556,46.66666667,Montreal
2020,july,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,90,1195.266667,76.66666667,Montreal
2020,july,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589,90,972.7888889,75.55555556,Montreal
2020,july,Parc Kent (de Kent / Hudson),45.5057209,-73.6294591,de Kent / de la Côte-des-Neiges,45.5014493,-73.6330506,90,535.1,96.66666667,Montreal
2020,july,Valois / Ontario,45.5470481,-73.5434461,Valois / Ste-Catherine,45.5452297,-73.5372502,90,276.0111111,93.33333333,Montreal
2020,july,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.5542138,-73.5515597,Marché Maisonneuve,45.5532188,-73.5397822,90,429.8777778,88.88888889,Montreal
2020,july,de la Commune / St-Sulpice,45.5042425,-73.5534695,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,89,1534.606742,43.82022472,Montreal
2020,july,Joseph-Manseau / René-Lévesque,45.4916865,-73.5767671,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,89,351.2921348,88.76404494,Montreal
2020,july,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Crescent / de Maisonneuve,45.4981116,-73.5776154,89,560.5168539,95.50561798,Montreal
2020,july,Gauthier / Papineau,45.5296663,-73.5673365,Gauthier / Papineau,45.5296663,-73.5673365,89,1218.539326,83.14606742,Montreal
2020,july,Duluth / St-Laurent,45.5170456,-73.5792965,St-Hubert / Duluth,45.5224257,-73.5741842,89,246.3932584,97.75280899,Montreal
2020,july,Parc Père-Marquette (Chambord / Rosemont),45.5370878,-73.5932185,Parc Père-Marquette (Chambord / Rosemont),45.5370878,-73.5932185,89,1334.910112,80.8988764,Montreal
2020,july,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,89,964.752809,58.42696629,Montreal
2020,july,Marquette / Laurier,45.53543,-73.5822,Marquette / du Mont-Royal,45.53229,-73.57544,88,230.8068182,96.59090909,Montreal
2020,july,Marquette / Laurier,45.53543,-73.5822,Laurier / de Brébeuf,45.532514,-73.5848111,88,217.3863636,96.59090909,Montreal
2020,july,Laurier / de Brébeuf,45.532514,-73.5848111,Marquette / du Mont-Royal,45.53229,-73.57544,88,361.2840909,89.77272727,Montreal
2020,july,Laurier / de Brébeuf,45.532514,-73.5848111,Marquette / Laurier,45.53543,-73.5822,88,329.3522727,97.72727273,Montreal
2020,july,du Mont-Royal / Clark,45.51941,-73.58685,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,88,392.6136364,95.45454545,Montreal
2020,july,Berlioz / de l'Île des Soeurs,45.4599858,-73.5439557,Place du Commerce,45.46714,-73.54259,88,1012.897727,72.72727273,Montreal
